expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.244,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.1,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6196517944336,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.532623291015625,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,10,2025-09-05T03:38:26.542Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,speed,118.88,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.245,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.105,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6196517944336,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.532623291015625,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,9.700000000000001,2025-09-05T03:38:26.499Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Laptrigger_lapdist_dls,3729,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,nmot,6867,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.229,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.092,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61967468261719,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.5326042175293,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,9.200000000000001,2025-09-05T03:38:26.456Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.253,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.074,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61967468261719,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.5326042175293,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,9.200000000000001,2025-09-05T03:38:26.412Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.257,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.065,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61967468261719,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.5326042175293,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,9.200000000000001,2025-09-05T03:38:26.369Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,speed,117.17,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.23800000000000002,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.037,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61970520019531,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.53258514404297,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,9.3,2025-09-05T03:38:26.326Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.219,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,-0.004,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61970520019531,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.53258514404297,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,8.9,2025-09-05T03:38:26.281Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accx_can,0.242,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,accy_can,0.011,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6197280883789,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,VBOX_Lat_Min,33.532562255859375,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Steering_Angle,7.7,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,Laptrigger_lapdist_dls,3723,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.142Z,GR86-002-000,0,nmot,6779,2025-09-05T03:38:26.238Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accx_can,0.25,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accy_can,0.026000000000000002,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6197280883789,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Lat_Min,33.532562255859375,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,Steering_Angle,6.5,2025-09-05T03:38:26.195Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accx_can,0.229,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accy_can,0.012,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6197509765625,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Lat_Min,33.53254318237305,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:26.152Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accx_can,0.258,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,accy_can,0.028,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6197509765625,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,VBOX_Lat_Min,33.53254318237305,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:26.109Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.141Z,GR86-002-000,0,speed,115.45,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,accx_can,0.269,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,accy_can,0.022,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6197509765625,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,VBOX_Lat_Min,33.53254318237305,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:26.066Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,Laptrigger_lapdist_dls,3710,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,nmot,6590,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,accx_can,0.245,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,accy_can,0.003,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,aps,100,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,gear,2,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61978149414062,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,VBOX_Lat_Min,33.53252410888672,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:49.073Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:26.023Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,accx_can,0.212,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,accy_can,-0.02,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,aps,100,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,gear,2,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61978149414062,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,VBOX_Lat_Min,33.53252410888672,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:48.990Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:25.979Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,accx_can,0.243,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,accy_can,0.017,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,aps,100,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,gear,2,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,VBOX_Long_Minutes,-86.61980438232422,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,VBOX_Lat_Min,33.53250503540039,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.491Z,GR86-002-000,0,Steering_Angle,6,2025-09-05T03:38:25.934Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.490Z,GR86-002-000,0,accx_can,0.245,2025-09-05T03:38:25.891Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.490Z,GR86-002-000,0,accy_can,0.022,2025-09-05T03:38:25.891Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.490Z,GR86-002-000,0,aps,100,2025-09-05T03:38:25.891Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.490Z,GR86-002-000,0,pbrake_r,0,2025-09-05T03:38:25.891Z,GR86-002-000,0
,1,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:47.490Z,GR86-002-000,0,pbrake_f,0,2025-09-05T03:38:25.891Z,GR86-002-000,0
